Time	Amplitude
 (2.470000000000000000e+03+0.000000000000000000e+00j)	 (-7.682197854248092039e-02-2.299456761865841525e-01j)
 (2.480000000000000000e+03+0.000000000000000000e+00j)	 (-5.509361732539321682e-02-2.360960112148242918e-01j)
 (2.490000000000000000e+03+0.000000000000000000e+00j)	 (-3.288726016618923054e-02-2.401979685546265786e-01j)
 (2.500000000000000000e+03+0.000000000000000000e+00j)	 (-1.039557023025460512e-02-2.422159592100751879e-01j)
 (2.510000000000000000e+03+0.000000000000000000e+00j)	 (1.218631372493343169e-02-2.421324747565424262e-01j)
 (2.520000000000000000e+03+0.000000000000000000e+00j)	 (3.466247038093657473e-02-2.399482392485560722e-01j)
 (2.530000000000000000e+03+0.000000000000000000e+00j)	 (5.683789567946141014e-02-2.356822029419785025e-01j)
 (2.540000000000000000e+03+0.000000000000000000e+00j)	 (7.852019468576165728e-02-2.293713778849168217e-01j)
 (2.550000000000000000e+03+0.000000000000000000e+00j)	 (9.952125081563933939e-02-2.210705168037293833e-01j)
 (2.560000000000000000e+03+0.000000000000000000e+00j)	 (1.196588579437558725e-01-2.108516380700796722e-01j)
 (2.570000000000000000e+03+0.000000000000000000e+00j)	 (1.387583012330078913e-01-1.988034008703882805e-01j)
 (2.580000000000000000e+03+0.000000000000000000e+00j)	 (1.566538729695992338e-01-1.850303359986951723e-01j)
 (2.590000000000000000e+03+0.000000000000000000e+00j)	 (1.731903102523428273e-01-1.696519389465553918e-01j)
 (2.600000000000000000e+03+0.000000000000000000e+00j)	 (1.882241420627071005e-01-1.528016331583199605e-01j)
 (2.610000000000000000e+03+0.000000000000000000e+00j)	 (2.016249340283463032e-01-1.346256124465941006e-01j)
 (2.620000000000000000e+03+0.000000000000000000e+00j)	 (2.132764200804460331e-01-1.152815726111008632e-01j)
 (2.630000000000000000e+03+0.000000000000000000e+00j)	 (2.230775111865510862e-01-9.493734326542813129e-02j)
 (2.640000000000000000e+03+0.000000000000000000e+00j)	 (2.309431724070078185e-01-7.376943174198218045e-02j)
 (2.650000000000000000e+03+0.000000000000000000e+00j)	 (2.368051606656146058e-01-5.196149170823489288e-02j)
 (2.660000000000000000e+03+0.000000000000000000e+00j)	 (2.406126168334813409e-01-2.970272978063907832e-02j)
 (2.670000000000000000e+03+0.000000000000000000e+00j)	 (2.423325069891229255e-01-7.186263960441440814e-03j)
 (2.680000000000000000e+03+0.000000000000000000e+00j)	 (2.419499090263325103e-01+1.539255186631470311e-02j)
 (2.690000000000000000e+03+0.000000000000000000e+00j)	 (2.394681421231625307e-01+3.783782282788219348e-02j)
 (2.700000000000000000e+03+0.000000000000000000e+00j)	 (2.349087379486864136e-01+5.995481265999055842e-02j)
 (2.710000000000000000e+03+0.000000000000000000e+00j)	 (2.283112538572950601e-01+8.155163324737912944e-02j)
 (2.720000000000000000e+03+0.000000000000000000e+00j)	 (2.197329296912203245e-01+1.024409094550843974e-01j)
 (2.730000000000000000e+03+0.000000000000000000e+00j)	 (2.092481911688219010e-01+1.224414048053773102e-01j)
 (2.740000000000000000e+03+0.000000000000000000e+00j)	 (1.969480041672243276e-01+1.413795938958374021e-01j)
 (2.750000000000000000e+03+0.000000000000000000e+00j)	 (1.829390855015281536e-01+1.590911679161874370e-01j)
 (2.760000000000000000e+03+0.000000000000000000e+00j)	 (1.673429770478676581e-01+1.754224602019253676e-01j)
 (2.770000000000000000e+03+0.000000000000000000e+00j)	 (1.502949912432265944e-01+1.902317794565492326e-01j)
 (2.780000000000000000e+03+0.000000000000000000e+00j)	 (1.319430371108635536e-01+2.033906390752431570e-01j)
 (2.790000000000000000e+03+0.000000000000000000e+00j)	 (1.124463369967891035e-01+2.147848719043012333e-01j)
 (2.800000000000000000e+03+0.000000000000000000e+00j)	 (9.197404515089022126e-02+2.243156207645664590e-01j)
 (2.810000000000000000e+03+0.000000000000000000e+00j)	 (7.070378013796366212e-02+2.319001961449834726e-01j)
 (2.820000000000000000e+03+0.000000000000000000e+00j)	 (4.882008381149859771e-02+2.374727936248409998e-01j)
 (2.830000000000000000e+03+0.000000000000000000e+00j)	 (2.651282022019553833e-02+2.409850648002664630e-01j)
 (2.840000000000000000e+03+0.000000000000000000e+00j)	 (3.975528338400565256e-03+2.424065367615255984e-01j)
 (2.850000000000000000e+03+0.000000000000000000e+00j)	 (-1.859625708776582384e-02+2.417248764816758710e-01j)
 (2.860000000000000000e+03+0.000000000000000000e+00j)	 (-4.100670201018548344e-02+2.389459978226739778e-01j)
 (2.870000000000000000e+03+0.000000000000000000e+00j)	 (-6.306137214573101502e-02+2.340940102304905901e-01j)
 (2.880000000000000000e+03+0.000000000000000000e+00j)	 (-8.456891989929865572e-02+2.272110095643070093e-01j)
 (2.890000000000000000e+03+0.000000000000000000e+00j)	 (-1.053427445070143215e-01+2.183567128745209640e-01j)
 (2.900000000000000000e+03+0.000000000000000000e+00j)	 (-1.252026109961302536e-01+2.076079402981938771e-01j)
 (2.910000000000000000e+03+0.000000000000000000e+00j)	 (-1.439762139153966947e-01+1.950579485669979574e-01j)
 (2.920000000000000000e+03+0.000000000000000000e+00j)	 (-1.615006722688778207e-01+1.808156219101363649e-01j)
 (2.930000000000000000e+03+0.000000000000000000e+00j)	 (-1.776239426830603096e-01+1.650045273719639161e-01j)
 (2.940000000000000000e+03+0.000000000000000000e+00j)	 (-1.922061385465068939e-01+1.477618427403805113e-01j)
 (2.950000000000000000e+03+0.000000000000000000e+00j)	 (-2.051207436770844939e-01+1.292371663873193299e-01j)
 (2.960000000000000000e+03+0.000000000000000000e+00j)	 (-2.162557099868935018e-01+1.095912193471750007e-01j)
 (2.970000000000000000e+03+0.000000000000000000e+00j)	 (-2.255144296214416921e-01+8.899445089399800335e-02j)
 (2.980000000000000000e+03+0.000000000000000000e+00j)	 (-2.328165731386982740e-01+6.762555971549642775e-02j)
 (2.990000000000000000e+03+0.000000000000000000e+00j)	 (-2.380987864558767597e-01+4.566994351422749149e-02j)
 (3.000000000000000000e+03+0.000000000000000000e+00j)	 (-2.413152405171569426e-01+2.331809048729597406e-02j)
 (3.010000000000000000e+03+0.000000000000000000e+00j)	 (-2.424380289133469257e-01+7.639266401565786291e-04j)
 (3.020000000000000000e+03+0.000000000000000000e+00j)	 (-2.414574100036566140e-01-2.179686672666692956e-02j)
 (3.030000000000000000e+03+0.000000000000000000e+00j)	 (-2.383818914388741161e-01-4.416855076038504052e-02j)
 (3.040000000000000000e+03+0.000000000000000000e+00j)	 (-2.332381563525617041e-01-6.615702729854130992e-02j)
 (3.050000000000000000e+03+0.000000000000000000e+00j)	 (-2.260708318605914591e-01-8.757152287734003282e-02j)
 (3.060000000000000000e+03+0.000000000000000000e+00j)	 (-2.169421018774809196e-01-1.082262438951458322e-01j)
 (3.070000000000000000e+03+0.000000000000000000e+00j)	 (-2.059311676087075549e-01-1.279419885708366622e-01j)
 (3.080000000000000000e+03+0.000000000000000000e+00j)	 (-1.931335603997577643e-01-1.465477017115379976e-01j)
 (3.090000000000000000e+03+0.000000000000000000e+00j)	 (-1.786603129036257176e-01-1.638819588004569172e-01j)
 (3.100000000000000000e+03+0.000000000000000000e+00j)	 (-1.626369957577254999e-01-1.797943665287465298e-01j)
 (3.110000000000000000e+03+0.000000000000000000e+00j)	 (-1.452026281280221209e-01-1.941468676202703358e-01j)
 (3.120000000000000000e+03+0.000000000000000000e+00j)	 (-1.265084715725367515e-01-2.068149386284853508e-01j)
 (3.130000000000000000e+03+0.000000000000000000e+00j)	 (-1.067167176886990587e-01-2.176886703132487055e-01j)
 (3.140000000000000000e+03+0.000000000000000000e+00j)	 (-8.599908093059199787e-02-2.266737212240753085e-01j)
 (3.150000000000000000e+03+0.000000000000000000e+00j)	 (-6.453530880484403820e-02-2.336921362164686156e-01j)
 (3.160000000000000000e+03+0.000000000000000000e+00j)	 (-4.251162237081081846e-02-2.386830227997620013e-01j)
 (3.170000000000000000e+03+0.000000000000000000e+00j)	 (-2.011910057532969795e-02-2.416030794483942923e-01j)
 (3.180000000000000000e+03+0.000000000000000000e+00j)	 (2.447977560337727225e-03-2.424269712929008058e-01j)
 (3.190000000000000000e+03+0.000000000000000000e+00j)	 (2.499381851808532215e-02-2.411475499310487269e-01j)
 (3.200000000000000000e+03+0.000000000000000000e+00j)	 (4.732281300089190290e-02-2.377759154519717699e-01j)
 (3.210000000000000000e+03+0.000000000000000000e+00j)	 (6.924123305290015573e-02-2.323413201351253732e-01j)
 (3.220000000000000000e+03+0.000000000000000000e+00j)	 (9.055891285732085849e-02-2.248909146595244046e-01j)
 (3.230000000000000000e+03+0.000000000000000000e+00j)	 (1.110908986294213974e-01-2.154893390251212959e-01j)
 (3.240000000000000000e+03+0.000000000000000000e+00j)	 (1.306590532900108181e-01-2.042181617354663914e-01j)
 (3.250000000000000000e+03+0.000000000000000000e+00j)	 (1.490936019971384197e-01-1.911751721072930121e-01j)
 (3.260000000000000000e+03+0.000000000000000000e+00j)	 (1.662346051268359659e-01-1.764735318469559944e-01j)
 (3.270000000000000000e+03+0.000000000000000000e+00j)	 (1.819333459231980421e-01-1.602407932546619507e-01j)
 (3.280000000000000000e+03+0.000000000000000000e+00j)	 (1.960536207784242535e-01-1.426177925745700792e-01j)
 (3.290000000000000000e+03+0.000000000000000000e+00j)	 (2.084729209482090451e-01-1.237574280921160813e-01j)
 (3.300000000000000000e+03+0.000000000000000000e+00j)	 (2.190834954498061538e-01-1.038233335798299239e-01j)
 (3.310000000000000000e+03+0.000000000000000000e+00j)	 (2.277932859209489125e-01-8.298845860088850668e-02j)
 (3.320000000000000000e+03+0.000000000000000000e+00j)	 (2.345267253286595355e-01-6.143356798779427835e-02j)
 (3.330000000000000000e+03+0.000000000000000000e+00j)	 (2.392253935982712465e-01-3.934567351474430041e-02j)
 (3.340000000000000000e+03+0.000000000000000000e+00j)	 (2.418485244743012741e-01-1.691641137065773640e-02j)
 (3.350000000000000000e+03+0.000000000000000000e+00j)	 (2.423733592155875305e-01+5.659620490054314591e-03j)
 (3.360000000000000000e+03+0.000000000000000000e+00j)	 (2.407953440559335023e-01+2.818655069365788926e-02j)
 (3.370000000000000000e+03+0.000000000000000000e+00j)	 (2.371281697170383729e-01+5.046893384202912752e-02j)
 (3.380000000000000000e+03+0.000000000000000000e+00j)	 (2.314036526308366482e-01+7.231344621225792302e-02j)
 (3.390000000000000000e+03+0.000000000000000000e+00j)	 (2.236714589017243793e-01+9.353056304889256767e-02j)
 (3.400000000000000000e+03+0.000000000000000000e+00j)	 (2.139986734035437266e-01+1.139362028965109908e-01j)
 (3.410000000000000000e+03+0.000000000000000000e+00j)	 (2.024692177498232382e-01+1.333533247062453075e-01j)
 (3.420000000000000000e+03+0.000000000000000000e+00j)	 (1.891831221869640367e-01+1.516134638596129958e-01j)
 (3.430000000000000000e+03+0.000000000000000000e+00j)	 (1.742556577274337049e-01+1.685581937829811194e-01j)
 (3.440000000000000000e+03+0.000000000000000000e+00j)	 (1.578163360526093351e-01+1.840405004715408854e-01j)
 (3.450000000000000000e+03+0.000000000000000000e+00j)	 (1.400077858621378291e-01+1.979260579973016188e-01j)
 (3.460000000000000000e+03+0.000000000000000000e+00j)	 (1.209845154186853233e-01+2.100943939346304190e-01j)
 (3.470000000000000000e+03+0.000000000000000000e+00j)	 (1.009115720242668296e-01+2.204399345920096953e-01j)
 (3.480000000000000000e+03+0.000000000000000000e+00j)	 (7.996311005863590560e-02+2.288729209814336918e-01j)
 (3.490000000000000000e+03+0.000000000000000000e+00j)	 (5.832088000352558810e-02+2.353201875783769714e-01j)
 (3.500000000000000000e+03+0.000000000000000000e+00j)	 (3.617265156205400761e-02+2.397257971157123191e-01j)
 (3.510000000000000000e+03+0.000000000000000000e+00j)	 (1.371058455442599085e-02+2.420515259040002809e-01j)
 (3.520000000000000000e+03+0.000000000000000000e+00j)	 (-8.870438275831501324e-03+2.422771954674220463e-01j)
 (3.530000000000000000e+03+0.000000000000000000e+00j)	 (-3.137450208042220912e-02+2.404008476180073128e-01j)
 (3.540000000000000000e+03+0.000000000000000000e+00j)	 (-5.360635967992204848e-02+2.364387614491411382e-01j)
 (3.550000000000000000e+03+0.000000000000000000e+00j)	 (-7.537312554512207163e-02+2.304253121008688343e-01j)
 (3.560000000000000000e+03+0.000000000000000000e+00j)	 (-9.648594928898483747e-02+2.224126725223042611e-01j)
 (3.570000000000000000e+03+0.000000000000000000e+00j)	 (-1.167616541498051747e-01+2.124703608186294113e-01j)
 (3.580000000000000000e+03+0.000000000000000000e+00j)	 (-1.360243262499598871e-01+2.006846371098919279e-01j)
 (3.590000000000000000e+03+0.000000000000000000e+00j)	 (-1.541068408416891300e-01+1.871577551344488777e-01j)
 (3.600000000000000000e+03+0.000000000000000000e+00j)	 (-1.708523122980180609e-01+1.720070750901841194e-01j)
 (3.610000000000000000e+03+0.000000000000000000e+00j)	 (-1.861154552685885533e-01+1.553640454104929791e-01j)
 (3.620000000000000000e+03+0.000000000000000000e+00j)	 (-1.997638451908263779e-01+1.373730623092150605e-01j)
 (3.630000000000000000e+03+0.000000000000000000e+00j)	 (-2.116790672201216694e-01+1.181902169891551613e-01j)
 (3.640000000000000000e+03+0.000000000000000000e+00j)	 (-2.217577436107576738e-01+9.798194138349443361e-02j)
 (3.650000000000000000e+03+0.000000000000000000e+00j)	 (-2.299124306339085932e-01+7.692356417971144000e-02j)
 (3.660000000000000000e+03+0.000000000000000000e+00j)	 (-2.360723772509099594e-01+5.519778965407261956e-02j)
 (3.670000000000000000e+03+0.000000000000000000e+00j)	 (-2.401841389594478737e-01+3.299311251442060833e-02j)
 (3.680000000000000000e+03+0.000000000000000000e+00j)	 (-2.422120414868312588e-01+1.050218250421330705e-02j)
 (3.690000000000000000e+03+0.000000000000000000e+00j)	 (-2.421384903072508754e-01-1.207986704337237621e-02j)
 (3.700000000000000000e+03+0.000000000000000000e+00j)	 (-2.399641232975746330e-01-3.455711219961458969e-02j)
 (3.710000000000000000e+03+0.000000000000000000e+00j)	 (-2.357078052071785446e-01-5.673453829419540517e-02j)
 (3.720000000000000000e+03+0.000000000000000000e+00j)	 (-2.294064639897301916e-01-7.841973188082204671e-02j)
 (3.730000000000000000e+03+0.000000000000000000e+00j)	 (-2.211147704168875128e-01-9.942455013481024673e-02j)
 (3.740000000000000000e+03+0.000000000000000000e+00j)	 (-2.109046637535496593e-01-1.195667531988535426e-01j)
 (3.750000000000000000e+03+0.000000000000000000e+00j)	 (-1.988647276099071992e-01-1.386715853145199795e-01j)
 (3.760000000000000000e+03+0.000000000000000000e+00j)	 (-1.850994213854023629e-01-1.565732910214435170e-01j)
 (3.770000000000000000e+03+0.000000000000000000e+00j)	 (-1.697281739726203276e-01-1.731165532694900755e-01j)
 (3.780000000000000000e+03+0.000000000000000000e+00j)	 (-1.528843475841800414e-01-1.881578409666734564e-01j)
 (3.790000000000000000e+03+0.000000000000000000e+00j)	 (-1.347140806925053169e-01-2.015666542713498433e-01j)
 (3.800000000000000000e+03+0.000000000000000000e+00j)	 (-1.153750201212334070e-01-2.132266568243526839e-01j)
 (3.810000000000000000e+03+0.000000000000000000e+00j)	 (-9.503495328869357439e-02-2.230366850977074933e-01j)
 (3.820000000000000000e+03+0.000000000000000000e+00j)	 (-7.387035247021613016e-02-2.309116261026655792e-01j)
 (3.830000000000000000e+03+0.000000000000000000e+00j)	 (-5.206484370937673745e-02-2.367831558419279114e-01j)
 (3.840000000000000000e+03+0.000000000000000000e+00j)	 (-2.980761366203130841e-02-2.406003320991331740e-01j)
 (3.850000000000000000e+03+0.000000000000000000e+00j)	 (-7.291768195474004725e-03-2.423300364224694747e-01j)
 (3.860000000000000000e+03+0.000000000000000000e+00j)	 (1.528734301630754050e-02-2.419572614676560596e-01j)
 (3.870000000000000000e+03+0.000000000000000000e+00j)	 (3.773382136534863401e-02-2.394852412072364101e-01j)
 (3.880000000000000000e+03+0.000000000000000000e+00j)	 (5.985291894548046970e-02-2.349354228764162222e-01j)
 (3.890000000000000000e+03+0.000000000000000000e+00j)	 (8.145272820497818922e-02-2.283472808988000480e-01j)
 (3.900000000000000000e+03+0.000000000000000000e+00j)	 (1.023458469564635931e-01-2.197779744063738383e-01j)
 (3.910000000000000000e+03+0.000000000000000000e+00j)	 (1.223510042982897672e-01-2.093018513250652635e-01j)
 (3.920000000000000000e+03+0.000000000000000000e+00j)	 (1.412946333406853439e-01-1.970098033284552741e-01j)
 (3.930000000000000000e+03+0.000000000000000000e+00j)	 (1.590123770915719548e-01-1.830084772560517659e-01j)
 (3.940000000000000000e+03+0.000000000000000000e+00j)	 (1.753505144367575874e-01-1.674193498379191458e-01j)
 (3.950000000000000000e+03+0.000000000000000000e+00j)	 (1.901672938425556236e-01-1.503776737533948638e-01j)
 (3.960000000000000000e+03+0.000000000000000000e+00j)	 (2.033341632094607110e-01-1.320313041679442856e-01j)
 (3.970000000000000000e+03+0.000000000000000000e+00j)	 (2.147368852064870937e-01-1.125394159292312790e-01j)
 (3.980000000000000000e+03+0.000000000000000000e+00j)	 (2.242765284094104528e-01-9.207112255205977813e-02j)
 (3.990000000000000000e+03+0.000000000000000000e+00j)	 (2.318703256436095428e-01-7.080400897404888483e-02j)
 (4.000000000000000000e+03+0.000000000000000000e+00j)	 (2.374523920844275882e-01-4.892259081192908837e-02j)
 (4.010000000000000000e+03+0.000000000000000000e+00j)	 (2.409742968846761424e-01-2.661671348611314991e-02j)
 (4.020000000000000000e+03+0.000000000000000000e+00j)	 (2.424054833697358302e-01-4.079905102887501460e-03j)
 (4.030000000000000000e+03+0.000000000000000000e+00j)	 (2.417335341545481797e-01+1.849230261524800745e-02j)
 (4.040000000000000000e+03+0.000000000000000000e+00j)	 (2.389642788822608221e-01+4.090407078325484364e-02j)
 (4.050000000000000000e+03+0.000000000000000000e+00j)	 (2.341217436497279591e-01+6.296095247270465378e-02j)
 (4.060000000000000000e+03+0.000000000000000000e+00j)	 (2.272479425586010626e-01+8.447157975461791479e-02j)
 (4.070000000000000000e+03+0.000000000000000000e+00j)	 (2.184025132004816794e-01+1.052493240290436338e-01j)
 (4.080000000000000000e+03+0.000000000000000000e+00j)	 (2.076621992386616655e-01+1.251139152361517570e-01j)
 (4.090000000000000000e+03+0.000000000000000000e+00j)	 (1.951201845755692610e-01+1.438930059003982187e-01j)
 (4.100000000000000000e+03+0.000000000000000000e+00j)	 (1.808852848827228466e-01+1.614236664378935759e-01j)
 (4.110000000000000000e+03+0.000000000000000000e+00j)	 (1.650810035075009619e-01+1.775537987535403817e-01j)
 (4.120000000000000000e+03+0.000000000000000000e+00j)	 (1.478444599477615751e-01+1.921434558633506318e-01j)
 (4.130000000000000000e+03+0.000000000000000000e+00j)	 (1.293252001909307169e-01+2.050660560927452802e-01j)
 (4.140000000000000000e+03+0.000000000000000000e+00j)	 (1.096838992391482859e-01+2.162094813162792062e-01j)
